x_bohr,V_Hartree,psi_0,psi_1,psi_2,psi_3
0.8528678304239401,-5.0,0.45319452664803117,-0.7553607751214605,0.369550090745291,0.032902412742195734
0.8827930174563594,-5.0,0.42641836413394507,-0.7297130878100657,0.38398094589897,0.025066251211585257
0.9127182044887778,-5.0,0.39909501794758717,-0.7004941562832447,0.39493859681750426,0.016996846286861978
0.9426433915211971,-5.0,0.3712595496392155,-0.6678469791276191,0.40232392879225015,0.008769284401063941
0.9725685785536164,-5.0,0.3429476779185513,-0.6319313328971722,0.40607013963792576,0.00046012364990789275
1.0024937655860349,0.0,0.31419573282022745,-0.5929229901605839,0.4061433439351792,-0.007853318587175579
1.0324189526184542,0.0,0.28785428471652896,-0.5563225843636103,0.40617996148661456,-0.016164012879992196
1.0623441396508726,0.0,0.2637212430796244,-0.5219814765251594,0.40617998899360064,-0.02446905124454998
1.092269326683292,0.0,0.24161146018705817,-0.4897602029653204,0.4061434264536613,-0.0327655276759153
1.1221945137157112,0.0,0.22135531067588857,-0.4595279089253243,0.4060702771604703,-0.04105053916504917
1.1521197007481296,0.0,0.20279739018374227,-0.4311618171494459,0.40596054770355955,-0.04932118671459533
1.182044887780549,0.0,0.1857953230928116,-0.40454672927069146,0.40581424796772436,-0.0575745763532645
1.2119700748129674,0.0,0.17021867022985487,-0.3795745579753325,0.4056313911321325,-0.06580782014846005
1.2418952618453867,0.0,0.15594792814211852,-0.3561438880463468,0.4054119936691367,-0.07401803721679066
1.271820448877806,0.0,0.14287361227166537,-0.3341595645031078,0.4051560753427919,-0.08220235473211644
1.3017456359102244,0.0,0.1308954169942605,-0.31353230616470196,0.4048636592070736,-0.09035790893077562
1.3316708229426437,0.0,0.11992144607866588,-0.2941783430675078,0.4045347716038017,-0.09848184611364032
1.3615960099750621,0.0,0.10986750766245962,-0.27601907626454064,0.40416944216026757,-0.1065713236446506
1.3915211970074814,0.0,0.10065646833546178,-0.25898075862496434,0.40376770378656474,-0.11462351094547757
1.4214463840399008,0.0,0.09221766137532127,-0.24299419533745573,0.4033295926726248,-0.12263559048596719
1.4513715710723192,0.0,0.08448634459527105,-0.2279944629011283,0.40285514828495667,-0.13060475877001848
1.4812967581047385,0.0,0.0774032036446816,-0.21392064546279838,0.40234441336309185,-0.1385282273165512
1.511221945137157,0.0,0.07091389695175421,-0.20071558742982826,0.40179743391573397,-0.14640322363521951
1.5411471321695762,0.0,0.06496863881717303,-0.18832566135387305,0.40121425921661436,-0.15422699219653024
1.5710723192019955,0.0,0.05952181746022726,-0.17670055014287778,0.40059494180005334,-0.16199679539602693
1.600997506234414,0.0,0.05453164508706832,-0.16579304271685982,0.3999395374562274,-0.16970991451220102
1.6309226932668333,0.0,0.04995983729644041,-0.15555884227760738,0.399248105226144,-0.1773636506577961
1.6608478802992517,0.0,0.045771319363297445,-0.14595638641365377,0.3985207073963225,-0.18495532572417223
1.690773067331671,0.0,0.04193395714692671,-0.13694667830994964,0.3977574094931832,-0.19248228331839912
1.7206982543640903,0.0,0.03841831055911689,-0.12849312837675386,0.39695828027714497,-0.19994188969275106
1.7506234413965087,0.0,0.03519740770098823,-0.12056140565457787,0.39612339173643024,-0.20733153466627827
1.780548628428928,0.0,0.032246537935671775,-0.11311929839171964,0.395252819080581,-0.21464863253813163
1.8104738154613464,0.0,0.029543062309299532,-0.10613658322817422,0.39434664073368325,-0.22189062299232198
1.8403990024937658,0.0,0.027066239865863248,-0.09958490245466045,0.39340493832730195,-0.2290549719935968
1.870324189526185,0.0,0.02479706852343604,-0.09343764884829628,0.392427796693128,-0.23613917267412116
1.9002493765586035,0.0,0.02271813929096601,-0.08766985761722575,0.39141530385533596,-0.24314074621065243
1.9301745635910228,0.0,0.020813502707198783,-0.08225810501537095,0.3903675510226544,-0.2500572426919023
1.9600997506234412,0.0,0.019068546477053788,-0.07718041321556998,0.3892846325801503,-0.2568862419757815
1.9900249376558605,0.0,0.017469883366685538,-0.07241616105477873,0.3881666460807253,-0.2636253545362291
2.01995012468828,0.0,0.01600524849716532,-0.06794600028886093,0.38701369223632875,-0.2702722222993277
2.0498753117206983,0.0,0.014663405248824509,-0.06375177701686675,0.3858258749088851,-0.27682451946841446
